full_name,html_url,stars,forks,created_at,pushed_at,license,pkgName,version,source,files.libIndex,files.libClient,files.cordisPatch,files.readme,files.readmeZh,eval.hasClientExport,eval.mainIsLib,eval.dshPlatform,metrics.active30,metrics.ageGate1,metrics.hasZhDocs,npm.published,npm.latest,topics,description
godchen520/dsh-web-remote,https://github.com/godchen520/dsh-web-remote,9,4,2026-08-15T14:40:53Z,2026-09-04T16:33:11Z,MIT,dsh-web-remote,3.0.0,topic:deepseek-harness,false,false,true,true,false,false,false,,true,true,true,true,0.4.0,cloudflare-tunnel|deepseek-harness|dsh|dsh-plugin|remote-access,DSH 手机/外网远程访问插件：免配置公网隧道 + 局域网 HTTPS 直连 + 自定义公网链接/端口 + 微信机器人
tma1-ai/dsh-otel,https://github.com/tma1-ai/dsh-otel,9,2,2026-08-25T07:40:19Z,2026-09-03T07:08:54Z,Apache-2.0,@tma1-ai/dsh-plugin-greptimedb,0.1.0-beta.5,topic:deepseek-harness,false,false,true,true,false,false,false,,true,true,false,false,,deepseek|deepseek-harness|dsh|dsh-plugin|greptimedb|harness|observability|opentelemetry,"What a DeepSeek Harness run costs in tokens, money, and time. OpenTelemetry traces, metrics, and logs in GreptimeDB, with seven Grafana dashboards."
ilps2/dsh-video-understand,https://github.com/ilps2/dsh-video-understand,9,0,2026-08-16T18:03:40Z,2026-08-24T04:57:03Z,,dsh-video-understand,0.5.2,topic:deepseek-harness,false,false,true,true,false,false,false,,true,true,true,true,0.5.2,avis|bilibili|deepseek-harness|dsh|dsh-plugin|low-cost|plugin|video-understand|video-understanding,低成本视频理解 dsh 插件：B站/本地视频 → AVIS 信息层 → 摘要+问答（token 压缩 99.95%+）。Low-cost video understanding tool for DeepSeek Harness.
Winter-And-You-Gone/dsh-turn-fold,https://github.com/Winter-And-You-Gone/dsh-turn-fold,9,0,2026-08-15T16:55:33Z,2026-08-29T14:45:28Z,MIT,@winteries/dsh-turn-fold,0.4.0,topic:deepseek-harness,false,false,true,true,false,false,false,web,true,true,true,false,,deepseek-harness|dsh-plugin|plugin,
gongyijie85/dsh-ponytail,https://github.com/gongyijie85/dsh-ponytail,9,2,2026-08-16T03:37:18Z,2026-09-04T09:09:54Z,MIT,dsh-ponytail-skills,0.1.3,topic:deepseek-harness,true,false,true,true,false,false,true,,true,true,false,true,0.1.3,agent-skills|claude-code|cordis|deepseek-harness|dsh|dsh-plugin|plugin|ponytail|skills|yagni,"Ponytail, lazy senior dev mode, for DeepSeek Harness: 6 skills adapted from DietrichGebert/ponytail (MIT)"
wingoo/codex-plugin-dsh,https://github.com/wingoo/codex-plugin-dsh,9,1,2026-08-13T16:06:23Z,2026-08-14T02:22:29Z,MIT,codex-plugin-dsh,0.1.0,topic:deepseek-harness,false,false,true,true,false,false,false,,true,true,false,true,0.2.0,codex|codex-app-server|deepseek-harness|dsh|dsh-plugin|llm-provider|typescript,Use local Codex App Server as a model provider in DeepSeek Harness
springbrand-lab/dsh-oauth-mcp-client,https://github.com/springbrand-lab/dsh-oauth-mcp-client,9,1,2026-08-13T15:03:06Z,2026-08-14T04:02:35Z,MIT,@dsh-external/dsh-oauth-mcp-client,0.1.0,topic:deepseek-harness,false,false,false,true,true,false,true,web,true,true,true,false,,deepseek-harness|deepseek-v4|deepseek-v4-pro|dsh-plugin|mcp|mcp-client,OAuth 2.1 Streamable HTTP MCP client plugin for DeepSeek Harness.
wally8-8/dsh-done-whale,https://github.com/wally8-8/dsh-done-whale,9,1,2026-08-16T15:26:51Z,2026-08-22T08:21:28Z,MIT,dsh-done-whale,0.2.2,topic:deepseek-harness,false,false,true,true,false,true,false,web,true,true,true,false,,deepseek-harness|dsh|dsh-plugin|favicon|whale,"DeepSeek Harness 插件：标签页鲸鱼状态灯 —— 会话完成变绿，有待处理交互变琥珀。Tab-whale status light: green when done, amber when something awaits you."
peiqi10086/dsh-skills-market,https://github.com/peiqi10086/dsh-skills-market,9,1,2026-08-15T01:46:16Z,2026-08-24T01:50:17Z,MIT,dsh-skills-market,0.2.1,topic:deepseek-harness,true,true,true,true,false,false,true,web,true,true,false,false,,deepseek-harness|dsh-plugin|marketplace|skillhub|skills,DSH（DeepSeek Harness）Skills 管理 + SkillHub 商城插件：侧边栏面板管理本地 skills（用户级/工作区项目级/内置只读），搜索并一键安装 SkillHub 公开技能，附模型工具 dsh_skillhub_search。
springbrand-lab/dsh-plugin-market,https://github.com/springbrand-lab/dsh-plugin-market,9,0,2026-08-15T17:20:35Z,2026-08-18T12:08:12Z,MIT,@springbrand/dsh-plugin-marketplace,1.0.8,topic:deepseek-harness,false,false,true,true,false,false,true,web,true,true,false,false,,deepseek-harness|dsh-plugin|plugin-marketplace,"Plugin marketplace for DeepSeek Harness Web settings: install, update and remove plugins across any local profile."
Areium/dsh-fail-logger,https://github.com/Areium/dsh-fail-logger,9,0,2026-08-13T19:19:35Z,2026-09-01T07:30:36Z,MIT,dsh-fail-logger,0.5.4,topic:deepseek-harness,true,false,true,true,true,false,true,,true,true,true,true,0.5.2,deepseek-harness|dsh|dsh-plugin|fail-logger|skill,DeepSeek Harness（DSH）插件：自动记录所有执行模式（原生工具 / PTC run_code / 代码内嵌工具调用）的工具失败错因，去重、计数、确定性排序后沉淀进 skill 的机器维护实录区段——让 Agent 越用越少错。
zhujunpeng12/dsh-memory-system,https://github.com/zhujunpeng12/dsh-memory-system,9,0,2026-08-15T05:24:06Z,2026-08-21T03:05:38Z,MIT,@zhujunpeng12/dsh-memory-system,0.1.1,topic:deepseek-harness,false,false,true,true,false,false,false,,true,true,false,false,,agent-memory|ai-agents|chinese-bm25|coding-agent|deepseek-harness|dsh|dsh-plugin|local-first|memory-system|persistent-memory|plugin-evolution,"Local-first persistent memory infrastructure for DeepSeek Harness: hot bootstrap, Chinese-BM25 cold recall, lease-lock transactional writes, read-only governance"
lanbaolu/dsh-fail-soft,https://github.com/lanbaolu/dsh-fail-soft,9,1,2026-08-18T15:52:37Z,2026-08-30T11:28:37Z,,@lanbaolu/dsh-fail-soft,0.1.17,topic:deepseek-harness,true,true,true,true,false,false,false,web,true,true,true,false,,auto-recovery|deepseek-harness|dsh|dsh-plugin|fail-soft|plugin|quarantine|resilience,
KYinCode/dsh-hot-installer,https://github.com/KYinCode/dsh-hot-installer,9,0,2026-08-16T15:48:03Z,2026-08-18T13:07:20Z,MIT,dsh-hot-installer,0.4.8,topic:deepseek-harness,false,false,true,true,false,false,false,,true,true,false,true,0.4.8,cordis|deepseek|deepseek-harness|dsh|dsh-plugin|hot-installer|hot-reload|plugin,"DeepSeek Harness (dsh) 插件热管理器：装一次、重启一次，之后装插件、卸插件、升级插件全部即时生效，不用再重启。 | A plugin that makes installing, removing and upgrading DeepSeek Harness (dsh) plugins take effect instantly — restart once, then never again."
iyllyt/dsh-btw,https://github.com/iyllyt/dsh-btw,9,0,2026-08-14T13:28:45Z,2026-08-14T13:30:54Z,MIT,dsh-btw,0.2.0,topic:deepseek-harness,true,true,true,true,false,true,true,web,true,true,false,true,0.0.3,btw|claude-code|deepseek-harness|dsh-plugin|typescript,个人很喜欢 Claude Code 的 /btw，于是为 DSH 做了复刻：共享当前上下文快速旁路提问，不中断主任务，也不写入主会话历史。
PerryLink/dsh-skill-pack-security,https://github.com/PerryLink/dsh-skill-pack-security,9,0,2026-08-13T19:27:18Z,2026-09-04T16:34:43Z,Apache-2.0,dsh-skill-pack-security,2.2.7,topic:deepseek-harness,false,false,false,true,false,false,false,,true,true,false,false,,deepseek-harness|dsh|dsh-plugin|gate|plugin-vet|prompt-injection|security|security-audit|skill-pack|skills|supply-chain|supply-chain-security,"Security-audit skill pack + plugin_vet supply-chain gate for DeepSeek Harness (dsh): 8 bilingual agent skills (secret scan, dependency audit, supply-chain review, prompt-injection review, audit orchestration, threat modeling, vuln intel, incident response) plus the plugin_vet automated pre-install scanner. Apache-2.0."
xiaoksio/dsh-solution-explorer,https://github.com/xiaoksio/dsh-solution-explorer,9,1,2026-08-23T02:09:44Z,2026-09-01T02:43:26Z,MIT,dsh-solution-explorer,0.6.0,topic:deepseek-harness,false,false,true,true,false,true,true,web,true,true,false,true,0.6.0,code-editor|deepseek-harness|deepseek-harness-plugin|developer-tools|diff-viewer|dsh-plugin|file-explorer|git|git-gui|sidebar|source-control,"DSH Web GUI right sidebar: VS Code-style file explorer plus source control (git status, stage/unstage/discard, commit, diff, commit graph, sync fetch/pull/push, branch/remote management, git init, multi-repo, color-coded file status, file-type icons, image preview) with editable diff view, syntax-highlighted editor, and file operations."
131CDA1/dsh-scrape-webpage,https://github.com/131CDA1/dsh-scrape-webpage,9,0,2026-08-14T14:32:23Z,2026-08-20T06:26:10Z,MIT,dsh-scrape-webpage,1.0.0,topic:deepseek-harness,true,false,true,true,false,false,true,,true,true,true,true,1.0.0,deepseek|deepseek-harness|dsh|dsh-plugin|dsh-plugins,用于DeepSeek Harness的网页读取插件
lemoncat7/dsh-knowledge,https://github.com/lemoncat7/dsh-knowledge,10,4,2026-08-17T03:26:01Z,2026-09-05T04:56:22Z,MIT,@lemoncat7/dsh-knowledge,2.3.3,topic:deepseek-harness,false,false,true,true,false,true,false,web,true,true,false,false,,deepseek-harness|dsh-plugin|knowledge-base|rag|sqlite,Installable DeepSeek Harness knowledge base plugin
tianji-qingtian/dsh-model-router,https://github.com/tianji-qingtian/dsh-model-router,8,0,2026-08-14T02:14:11Z,2026-09-03T07:23:38Z,MIT,dsh-model-router,0.9.4,topic:deepseek-harness,true,true,true,true,false,false,true,web,true,true,false,true,0.6.2,deepseek-harness|dsh-plugin|model-router,"模型路由与成本优化器：简单问题 flash 直答、故障自动降级、会话 token/缓存/成本实时面板 | Model router & cost optimizer for DeepSeek Harness: flash quick-answers for simple questions, failure fallback, live token/cache/cost panel"
kc0ed/dsh-bottom-bar,https://github.com/kc0ed/dsh-bottom-bar,8,0,2026-08-14T09:18:59Z,2026-09-03T05:55:16Z,MIT,@kc0ed/dsh-bottom-bar,1.2.0,topic:deepseek-harness,true,true,true,true,false,true,true,web,true,true,true,false,,cordis|deepseek-harness|dsh|dsh-plugin,用于提供更丰富的DeepSeek Harness底栏信息显示插件
FuzzySoul/dsh-free-vision,https://github.com/FuzzySoul/dsh-free-vision,8,1,2026-08-15T08:31:48Z,2026-08-19T14:55:17Z,MIT,dsh-free-vision,1.0.8,topic:deepseek-harness,false,false,true,true,true,false,false,web,true,true,true,true,1.0.8,deepseek-harness|dsh|dsh-plugin|free|image-understanding|vision,"为DSH（DeepSeek Harness）量身打造的视觉插件，现已支持agent调用图片显示/Vision plugin for DSH(DeepSeek Harness),support Proactive Image Display."
demacia1314/dsh-airdrop,https://github.com/demacia1314/dsh-airdrop,8,1,2026-08-17T21:07:17Z,2026-08-29T11:24:13Z,MIT,dsh-universal-attachments,0.1.3,topic:deepseek-harness,false,false,true,true,false,true,true,web,true,true,true,true,0.1.2,attachments|deepseek-harness|dsh|dsh-plugin|file-upload|remote,⭐ 支持拖拽上传文件/文件夹到 DSH 窗口任意位置；支持远程上传，字节直传服务器会话工作区——部署在服务器上的 DSH 也能像本地一样拖了就发。
Realyujie/dsh-us-stocks,https://github.com/Realyujie/dsh-us-stocks,8,1,2026-08-14T15:28:23Z,2026-08-20T14:49:27Z,MIT,dsh-us-stocks,0.3.0,topic:deepseek-harness,false,false,true,true,false,false,true,web,true,true,false,true,0.3.0,ai-agents|deepseek|deepseek-harness|dsh|dsh-plugin|market-data|stock-market|typescript|us-stocks|yahoo-finance,"US stock market data tools for DeepSeek Harness, powered by yahoo-finance2"
AKS1st/model-usage-plugin,https://github.com/AKS1st/model-usage-plugin,8,0,2026-08-14T20:52:16Z,2026-08-18T03:58:40Z,MIT,model-usage-plugin,0.3.2,topic:deepseek-harness,false,false,true,true,false,false,false,web,true,true,false,false,,cordis|cost-estimation|deepseek-harness|dsh|dsh-plugin|plugin|token-tracking,统计各模型 tokens 消耗并估算费用，显示账户余额 | Model token usage stats and cost estimation with account balance for DSH
charrywhite/dsh-sticky-notes,https://github.com/charrywhite/dsh-sticky-notes,8,1,2026-08-16T14:11:16Z,2026-08-28T03:38:14Z,MIT,dsh-sticky-notes,0.1.0,topic:deepseek-harness,true,true,true,true,false,true,false,web,true,true,true,true,1.0.1,ai-agent|deepseek-harness|dsh-plugin|plugin|sticky-notes,"Sticky notes for DeepSeek Harness: draggable notes with text & image support, 9 skins, and AI-powered read/write. DeepSeek Harness 便签插件:可拖拽,支持文字与图片、9 款皮肤,AI 可读写。"
Ox0400/dsh-vault,https://github.com/Ox0400/dsh-vault,8,0,2026-08-14T03:28:05Z,2026-09-04T06:28:31Z,MIT,dsh-vault,1.10.39-rc.1,topic:deepseek-harness,false,false,true,true,false,false,true,web,true,true,false,true,1.10.34,credentials|deepseek-harness|dsh-plugin|password-manager|totp|vault,"Encrypted credential vault for DeepSeek Harness — AES-256-GCM + TOTP, model tools + Settings UI"
DViridescent/dafy-whale-theme,https://github.com/DViridescent/dafy-whale-theme,8,0,2026-08-14T06:55:16Z,2026-08-14T17:37:00Z,MIT,dafy-whale-theme,1.2.0,topic:deepseek-harness,false,false,true,true,false,false,false,web,true,true,true,false,,deepseek-harness|dsh|dsh-plugin|theme,DeepSeek Harness 蓝色大肥鱼主题插件：海洋配色、鱼群、气泡、吉祥物与品牌替换
HeathHe/dsh-worktree-panel,https://github.com/HeathHe/dsh-worktree-panel,8,2,2026-08-18T06:37:19Z,2026-08-27T10:14:35Z,MIT,dsh-worktree-panel,0.1.5,topic:deepseek-harness,true,true,true,true,true,true,true,web,true,true,true,true,0.1.5,branch-management|deepseek-harness|dsh|dsh-plugin|dsh-plugins|worktree,Git worktree management panel for the DSH Web GUI — adds a project → worktree → sessions dimension to the sidebar.
Tisitan/dsh-live2d-companion,https://github.com/Tisitan/dsh-live2d-companion,8,2,2026-08-15T19:08:04Z,2026-08-31T05:22:52Z,MIT,dsh-live2d-companion,1.1.0,topic:deepseek-harness,false,false,true,true,false,false,false,,true,true,true,false,,deepseek-harness|desktop-pet|dsh-plugin|live2d,Live2D 监控面板・看板娘桌宠 for DeepSeek Harness
yu-wenchao/dsh-free-models-hub,https://github.com/yu-wenchao/dsh-free-models-hub,8,0,2026-08-26T06:07:13Z,2026-08-28T06:25:40Z,MIT,dsh-free-models-hub,0.3.1,topic:deepseek-harness,true,false,true,true,false,false,false,web,true,true,false,true,0.3.1,deepseek|deepseek-harness|dsh-plugin|dsh-plugin-bundle|dsh-plugin-desktop|dsh-plugin-market|dsh-plugin-pack|dsh-plugin-theme|dsh-plugin-verify|dsh-plugins|dsh-plugins-terminal,免费模型排行榜 · DeepSeek Harness 社区插件，在 DeepSeek Harness (DSH) Web UI 左侧边栏提供「免费模型榜」：分页浏览（每页 20 条、页码窗口、首页/末页）、 点击标题展开 API 调用地址 / 模型名称 / 【点击这里申请免费密钥key】按钮， 并支持一键配置到 设置 → 模型 → 自定义提供方 —— 用户只需自行粘贴免费 API Key
chenzheshushi-commits/dsh-evolve,https://github.com/chenzheshushi-commits/dsh-evolve,8,0,2026-08-23T00:46:40Z,2026-08-31T11:27:41Z,MIT,dsh-evolve,0.5.0,topic:deepseek-harness,true,true,true,true,false,false,true,web,true,true,false,false,,ai-agent|deepseek-harness|dsh|dsh-plugin|long-term-memory|memory|self-evolving|skills,"Self-evolving memory + skill lifecycle for DeepSeek Harness — durable cross-session memory with zero-token deterministic recall, tiered approval, reinforcement learning from repetition, and anti-bloat convergence for both skills and memory."
xiaoxiaosrm/dsh-mattpocock-skills,https://github.com/xiaoxiaosrm/dsh-mattpocock-skills,8,0,2026-08-14T06:17:40Z,2026-08-14T13:29:36Z,NOASSERTION,@mattpocock-community/dsh-engineering-skills,0.3.0,topic:deepseek-harness,false,false,true,true,false,false,false,,true,true,false,false,,claude-code|deepseek-harness|dsh|dsh-plugin|engineering|matt-pocock|productivity|skills,"Unofficial DSH port of mattpocock/skills — Engineering (18) + Productivity (7) skills as a DeepSeek Harness bundle plugin. MIT, © Matt Pocock. Star the upstream repo!"
Roarpeng/GraphFlow,https://github.com/Roarpeng/GraphFlow,8,0,2026-05-27T07:39:13Z,2026-09-05T01:04:25Z,NOASSERTION,@roarpeng/graphflow,1.14.0,topic:deepseek-harness,false,false,true,true,false,false,false,web,true,true,false,false,,context-engine|deepseek-harness|dsh|dsh-plugin|mcp|multi-agent,Local-first code knowledge graph and context harness for coding agents. MCP + DeepSeek Harness (dsh) plugin.
pan17/dsh-wechat,https://github.com/pan17/dsh-wechat,8,2,2026-08-14T16:39:34Z,2026-09-05T02:08:28Z,MIT,dsh-wechat,0.8.0,topic:deepseek-harness,false,false,true,true,false,false,false,web,true,true,false,true,0.8.0,deepseek-harness|dsh|dsh-plugin|wechat|weixin,DSH插件，将微信私聊消息桥接到DSH，支持文本、图片、文件、音视频的双向传输。目标是在微信端还原DSH的原生体验
azwosile/dsh-highres-vision,https://github.com/azwosile/dsh-highres-vision,8,0,2026-08-24T17:18:41Z,2026-08-25T18:27:24Z,MIT,dsh-highres-vision,0.2.0,topic:deepseek-harness,true,false,true,true,false,false,false,,true,true,false,false,,deepseek-harness|dsh-plugin|image-recognition|vision,专供 deepseek-v4-flash-vision-exp 的高清识图增强插件：放宽 DSH 图片限制 + highres_read 分块识图工具。
wallpap/dsh-compact-activity,https://github.com/wallpap/dsh-compact-activity,8,0,2026-08-15T13:51:20Z,2026-09-01T03:02:44Z,MIT,dsh-compact-activity,1.2.5,topic:deepseek-harness,false,false,true,true,false,true,false,web,true,true,false,true,1.2.5,deepseek|deepseek-harness|deepseek-harness-plugin|dsh|dsh-plugin,compact reasoning and tool activity groups for DeepSeek Harness Web and DeepSeek Harness Desktop.
TOBYCAI/dsh-sessions-manager,https://github.com/TOBYCAI/dsh-sessions-manager,9,1,2026-08-20T07:50:33Z,2026-09-04T08:43:23Z,MIT,dsh-sessions-manager,3.4.0,topic:deepseek-harness,true,true,true,true,false,false,true,web,true,true,true,true,3.4.0,archived-sessions|chat-history|deepseek|deepseek-harness|dsh|dsh-plugin|harness|javascript|plugin|productivity|session|session-management|settings-panel,"DSH 会话管理插件：设置面板 + 侧边栏双入口，归档/恢复/跨工作区拖拽/软删进回收站；回收站可恢复·批量清空·7/30/90 天自动清理，带全文搜索与每会话详情（磁盘/工具/血统）。Session Manager plugin for DeepSeek Harness: archive/restore/cross-workspace drag-move/soft-delete to trash, reliable trash lifecycle & per-session stats. | Platforms: macOS/Windows/Linux"
